""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"
"L05512_at"	"2.33645973384853"	"2.79865064544527"	"2"	"2.24551266781415"	"2.16731733474818"	"2"	"2.20139712432045"	"2.21748394421391"	"2.10037054511756"	"2"	"2.28780172993023"	"2.47856649559384"	"2"	"2"	"2"	"2"	"2"	"2.23552844690755"	"2"	"2"	"2.05690485133647"	"2.66086547800387"	"2"	"2.37839790094814"	"2.02938377768521"	"2.06818586174616"	"2"	"2.05690485133647"	"2"	"2"	"2"	"2.60422605308447"	"2.27646180417324"	"2.42160392686983"
"L05779_at"	"2.73479982958885"	"2.47421626407626"	"2.51454775266029"	"2.16731733474818"	"2.50105926221775"	"2.8767949762007"	"2.22271647114758"	"2.23044892137827"	"2"	"2.39967372148104"	"2.28780172993023"	"2"	"2.72672720902657"	"2.41995574848976"	"2.33845649360460"	"2.65609820201283"	"2"	"2.42651126136458"	"2.38738982633873"	"2.32221929473392"	"2.03742649794062"	"2.71349054309394"	"2.68841982200271"	"2.45636603312904"	"2.12710479836481"	"2.38201704257487"	"2.79726754083072"	"2.06818586174616"	"2.56820172406700"	"2.47712125471966"	"2.42324587393681"	"2.48572142648158"	"2.84633711212981"	"2.10380372095596"
"L06132_at"	"2.75511226639507"	"3.02694162795903"	"2.92427928606188"	"3.2559957267224"	"3.39375064034808"	"3.47494433546539"	"2.98136550907854"	"2.99651167215418"	"3.06445798922692"	"3.02366391819779"	"2.82477646247555"	"3.24772783290972"	"2.73078227566639"	"2.83314711191279"	"3.35102285258412"	"3.19755621315354"	"3.06632592536204"	"2.86391737695786"	"2.8318697742805"	"2.82282164530310"	"2.8234742291703"	"3.05766610390983"	"2.92737036303902"	"2.959518376973"	"3.03342375548695"	"2.86272752831797"	"2.59659709562646"	"2.81491318127507"	"2.63245729218472"	"2.84509804001426"	"2.96941591235398"	"3.12710479836481"	"2.85430604180108"	"3.07481644064517"
"L06175_at"	"2"	"2.20139712432045"	"2"	"2.16731733474818"	"2.80345711564841"	"2"	"2"	"2.26717172840301"	"2.46239799789896"	"2.22010808804006"	"2.26245108973043"	"2"	"2"	"2"	"2"	"2.22530928172586"	"2"	"2"	"2"	"2.62428209583567"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.08278537031645"	"2"	"2"	"2"
"L06419_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.14612803567824"	"2"	"2"	"2"	"2.50785587169583"	"2"	"2.66558099101795"	"2.5705429398819"	"2.43933269383026"	"2"	"2"	"2.50650503240487"	"2"	"2"
"L06633_at"	"2"	"2.00860017176192"	"2.27875360095283"	"2"	"2"	"2"	"2.02530586526477"	"2"	"2"	"2"	"2"	"2.11058971029925"	"2.5854607295085"	"2.44870631990508"	"2.53529412004277"	"2.81557774832427"	"2"	"2"	"2"	"2"	"2.18184358794477"	"2.60422605308447"	"2.18184358794477"	"2.19312459835446"	"2"	"2"	"2"	"2"	"2"	"2.36361197989214"	"2"	"2.29446622616159"	"2.01283722470517"	"2.03342375548695"
"L06845_at"	"2"	"2"	"2"	"2.45788189673399"	"2.24551266781415"	"2"	"2.20951501454263"	"2.78175537465247"	"2.84260923961056"	"2"	"2"	"2"	"2"	"2"	"2.87215627274829"	"2.12710479836481"	"2.39794000867204"	"2"	"2"	"2"	"2"	"2.04139268515823"	"2"	"2"	"2.76192783842053"	"2"	"2"	"2"	"2"	"2"	"2.30535136944662"	"2.66464197555613"	"2"	"2.79726754083072"
"L07033_at"	"2.63948648926859"	"2.55630250076729"	"2.3541084391474"	"2.29003461136252"	"2.67117284271508"	"2.69196510276736"	"2.36361197989214"	"2.21218760440396"	"2.27415784926368"	"2.17897694729317"	"2.41664050733828"	"2.08635983067475"	"2.24797326636181"	"2.33243845991561"	"2.60852603357719"	"2.35218251811136"	"2.20951501454263"	"2.56110138364906"	"2.56229286445647"	"2.23552844690755"	"2.2405492482826"	"2.65513843481138"	"2.31597034545692"	"2.34635297445064"	"2.63346845557959"	"2.35024801833416"	"2.67394199863409"	"2.46686762035411"	"2.40312052117582"	"2.25042000230889"	"2.25042000230889"	"2.57287160220048"	"2.78675142214556"	"2.41329976408125"
"L07044_at"	"2"	"2"	"2.46834733041216"	"2.25042000230889"	"2.35602585719312"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.41995574848976"	"2.04532297878666"	"2"	"2"	"2.05690485133647"	"2"	"2.20139712432045"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.06818586174616"	"2"	"2"	"2.64443858946784"	"2"
"L07493_at"	"2.04532297878666"	"2.49276038902684"	"2.49276038902684"	"2.49276038902684"	"2.75434833571102"	"2.44090908206522"	"2.63144376901317"	"2.35218251811136"	"2.46089784275655"	"2.53655844257153"	"2.32837960343874"	"2.14612803567824"	"2"	"2"	"2.55266821611219"	"2.41664050733828"	"2.33243845991561"	"2.35983548233989"	"2.25527250510331"	"2.43296929087441"	"2.30749603791321"	"2.4456042032736"	"2.46982201597816"	"2"	"2.47567118832443"	"2.0899051114394"	"2.15228834438306"	"2.37291200297011"	"2.24303804868629"	"2.28780172993023"	"2.43616264704076"	"2.01283722470517"	"2.50379068305718"	"2.33243845991561"
"L07548_at"	"2.73639650227664"	"2.76715586608218"	"2.46686762035411"	"2.55022835305509"	"2.63548374681491"	"2.78461729263288"	"2.06818586174616"	"2"	"2.40823996531185"	"2.55750720190566"	"2.38916608436453"	"2.18752072083646"	"2.17609125905568"	"2.26951294421792"	"2.38381536598043"	"2.53019969820308"	"2.19033169817029"	"2.62428209583567"	"2.81358098856819"	"2.36361197989214"	"2.34242268082221"	"2.78103693862113"	"2.38201704257487"	"2.59217675739587"	"2.83821922190763"	"2.61909333062674"	"2.51054501020661"	"2.78103693862113"	"2.75358305889291"	"2.78675142214556"	"2.63948648926859"	"2.70243053644553"	"2.76715586608218"	"2.32837960343874"
"L07597_at"	"2"	"2.50514997831991"	"2"	"2.57749179983723"	"3.02857125269254"	"2"	"2.87215627274829"	"2"	"2.25527250510331"	"2.46686762035411"	"2.73798732633343"	"2"	"2"	"2"	"3.35583449588494"	"3.03382569395331"	"2"	"2.62940959910272"	"2"	"2"	"2.90471554527868"	"2"	"2"	"2.25042000230889"	"2"	"2"	"2"	"2"	"2"	"2.29446622616159"	"2"	"2.63848925695464"	"2.49692964807321"	"2.88309335857569"
"L07633_at"	"3.73663549768682"	"3.36078268987328"	"3.66228551572213"	"3.60119053261533"	"3.75656004300668"	"3.60498162960743"	"3.46493642912173"	"3.24944296144258"	"3.62242127397567"	"3.56502092834529"	"3.40053798939195"	"3.32919441508845"	"3.65801139665711"	"3.63798978078469"	"3.82490647130211"	"3.79091819521458"	"3.60314437262018"	"3.42699895875654"	"3.38381536598043"	"3.43520710324075"	"3.43980621139333"	"3.24748226067705"	"3.29556709996248"	"3.40551710697638"	"3.46775605124403"	"3.19368102954128"	"3.42553422049826"	"3.21351775699631"	"2.92220627743902"	"3.38738982633873"	"3.26292546933183"	"3.5165353738958"	"3.2405492482826"	"3.43822580760453"
"L07758_at"	"2.32221929473392"	"2.69635638873333"	"2.46239799789896"	"2.48000694295715"	"2.7664128471124"	"2.83122969386706"	"2.71683772329952"	"2"	"2.11394335230684"	"2.07554696139253"	"2.15228834438306"	"2.45331834004704"	"2.67577834167409"	"2.8234742291703"	"3.04453976039241"	"2.88422876963260"	"2.51054501020661"	"2.57518784492766"	"2.29666519026153"	"2.33845649360460"	"2"	"2.83122969386706"	"2.15228834438306"	"2.31597034545692"	"2.66931688056611"	"2.39967372148104"	"2.24551266781415"	"2.19033169817029"	"2.38381536598043"	"2.40993312333129"	"2.51587384371168"	"2.63245729218472"	"2.68752896121463"	"2.2718416065365"
"L07765_at"	"2.32633586092875"	"2.46389298898591"	"2"	"2"	"2.19865708695442"	"2.51982799377572"	"2.33445375115093"	"2.42488163663107"	"2.59879050676312"	"2.29446622616159"	"2.20411998265592"	"2.21748394421391"	"2.15836249209525"	"2.15533603746506"	"2.20411998265592"	"2.11727129565576"	"2.41830129131975"	"2"	"2.35024801833416"	"2.08635983067475"	"2.74507479158206"	"2.19865708695442"	"2.37474834601010"	"2.56937390961505"	"2.19033169817029"	"2.21748394421391"	"2.46686762035411"	"2"	"2.33845649360460"	"2.59879050676312"	"2.26007138798507"	"2.55388302664387"	"2.64443858946784"	"2.46834733041216"
"L07956_at"	"2"	"2.21748394421391"	"2"	"2.60314437262018"	"2.92582757462474"	"2"	"2.56110138364906"	"2.44090908206522"	"2"	"2"	"2.3541084391474"	"2.04532297878666"	"2"	"2.15533603746506"	"2.92788341033071"	"2.66181268553726"	"2"	"2.29446622616159"	"2"	"2.46834733041216"	"2.27415784926368"	"2"	"2.28555730900777"	"2"	"2.73878055848437"	"2"	"2"	"2.40140054078154"	"2"	"2"	"2"	"2.28330122870355"	"2.23044892137827"	"2"
"L08069_at"	"3.10448711131240"	"2.30102999566398"	"2.85973856619715"	"2.90633504180509"	"3.53326351677871"	"2.27646180417324"	"2.98181860717066"	"2.99782308074573"	"3.01786771896351"	"3.13735411137073"	"2.99122607569249"	"2.65127801399814"	"3.26881190373978"	"3.23628527744803"	"3.20951501454263"	"3.2043913319193"	"2.90036712865647"	"2.4456042032736"	"2.37839790094814"	"2.71432975974523"	"2"	"2.52891670027765"	"2.22530928172586"	"2.67760695272049"	"2.78816837114117"	"2.22788670461367"	"2.20411998265592"	"2.33845649360460"	"3.00860017176192"	"2.7701152947871"	"2.86451108105839"	"2.88930170250631"	"2"	"2.19033169817029"
"L08187_at"	"2.97266559226611"	"2.76715586608218"	"2.87098881376058"	"2.72509452108147"	"2.84010609445676"	"3.16820274684263"	"2.76492298464989"	"2.73639650227664"	"2.79098847508882"	"2.70500795933334"	"2.62838893005031"	"2.75815462196739"	"2.82282164530310"	"2.9237619608287"	"2.76042248342321"	"2.88024177589548"	"2.76042248342321"	"2.7041505168398"	"2.80345711564841"	"2.76117581315573"	"2.5327543789925"	"3.06069784035361"	"2.91592721169712"	"2.92941892571429"	"2.85125834871908"	"2.31386722036915"	"2.95085145888855"	"2.63144376901317"	"2.9731278535997"	"2.77597433112937"	"2.60097289568675"	"2.91592721169712"	"3.09096307659573"	"2.74115159885179"
"L08246_at"	"3.00774777800074"	"2.10720996964787"	"3.23704079137919"	"3.03822263836872"	"3.15075643986031"	"2.71683772329952"	"2.98272338766855"	"2.78675142214556"	"2.74350976472843"	"3.58983794314746"	"3.18298496700358"	"3.32448823330766"	"3.58069693971244"	"3.29578694025161"	"3.62096843564429"	"3.40993312333129"	"3.55266821611219"	"2.50379068305718"	"2.22271647114758"	"2.62736585659273"	"3.02775720469055"	"3.67815403801044"	"3.56843641441689"	"3.47654180902743"	"3.06069784035361"	"2.65801139665711"	"3.18554215485438"	"2.69372694892365"	"3.73933496019608"	"3.84528412634799"	"3.05728564441821"	"3.53045584358468"	"3.48770386316373"	"3.44513696871330"
"L08666_at"	"3.07371835034612"	"2.98272338766855"	"3.3809344633307"	"2.96378782734556"	"3.18155777386279"	"2.87621784059164"	"2.91855453055027"	"2.88817949391833"	"2.94001815500766"	"2.79865064544527"	"2.74350976472843"	"2.60852603357719"	"3.12936759572299"	"3.05153839051533"	"3.44653716707364"	"3.49471102520526"	"2.85491302230786"	"2.90741136077459"	"2.75891189239797"	"2.58092497567562"	"2.76117581315573"	"3.45560611258187"	"3.16256440652302"	"3.36398782974849"	"3.08600370561838"	"2.92788341033071"	"2.97266559226611"	"2.99255351783214"	"3.15866398081399"	"3.01241537476243"	"3.15926633109349"	"3.11892575282578"	"2.83758843823551"	"2.85853719756964"
"L09260_at"	"2.54406804435028"	"2.68663626926229"	"2.6414741105041"	"2.69108149212297"	"3.01325866528352"	"2.93094903116752"	"2.90254677931399"	"2.82282164530310"	"2.93801909747621"	"2.85125834871908"	"2.85308952985187"	"2.79795964373720"	"2.70757017609794"	"2.65417654187796"	"3.11461098423217"	"2.97589113640179"	"2.69722934275972"	"2.77887447200274"	"2.65321251377534"	"2.85672889038288"	"2.77524625974024"	"2.83250891270624"	"2.55144999797288"	"2.57287160220048"	"2.88536122003151"	"2.53781909507327"	"2.57287160220048"	"2.62428209583567"	"2.60205999132796"	"2.62428209583567"	"2.98811284026835"	"2.75966784468963"	"2.64246452024212"	"2.73158876518674"
"L09604_at"	"2.71516735784846"	"3.32097667734282"	"3.4320066872696"	"3.36977228859696"	"3.67163559660213"	"3.43071988786328"	"3.34947179921439"	"3.13353890837022"	"2.58994960132571"	"3.5643109099606"	"3.31238894937059"	"3.28488171465545"	"3.12352498094273"	"3.31386722036915"	"3.80502484442981"	"3.81881950754754"	"3.47070442972279"	"3.31889771462749"	"3.16196661636407"	"3.72819139858995"	"3.78554336995659"	"3.64117654661311"	"3.76708162136332"	"3.78010119146791"	"3.48058178682917"	"3.3070679506613"	"3.49387611085282"	"2.77158748088126"	"3.33324569896196"	"3.57909732655264"	"2.99782308074573"	"3.68726134624351"	"3.50866436305294"	"3.62159167585922"
"L09708_at"	"2"	"2.64933485871214"	"2.35793484700045"	"2"	"2"	"2.69372694892365"	"2"	"2"	"2"	"2"	"2"	"2.15533603746506"	"2"	"2.16136800223497"	"2.0899051114394"	"2.33243845991561"	"2"	"2"	"2.56584781867352"	"2.31175386105575"	"2.99166900737995"	"2.26951294421792"	"2.34830486304816"	"2.1846914308176"	"2"	"2.42651126136458"	"2.46686762035411"	"2.42975228000241"	"2.45178643552429"	"2.30102999566398"	"2"	"2.75815462196739"	"2.52244423350632"	"2.86153441085904"
"L10284_at"	"3.23754373814287"	"3.36847283844036"	"3.4184670209466"	"3.49234125325497"	"3.53364497879876"	"3.45392959205773"	"3.29136885045158"	"3.19755621315354"	"3.19033169817029"	"3.29181268746712"	"3.17435059747938"	"3.18582535961296"	"3.11461098423217"	"3.32118402730231"	"3.59824319165362"	"3.52608069180203"	"3.22530928172586"	"3.23426412437879"	"3.33284226699435"	"3.07151380509509"	"3.17464119266045"	"3.36021461329535"	"3.37199091146491"	"3.463594402187"	"3.55762748842683"	"3.30492116190089"	"3.32448823330766"	"3.52582195215666"	"3.21325205219640"	"3.27230584440209"	"3.36021461329535"	"3.47610671684019"	"3.2148438480477"	"3.39984671271292"
"L10343_at"	"2.05307844348342"	"2.31386722036915"	"2"	"2"	"2.03742649794062"	"2.36735592102602"	"2"	"2"	"2"	"2.11727129565576"	"2"	"2"	"2.21218760440396"	"2.39967372148104"	"2.25042000230889"	"2.28103336724773"	"2.2148438480477"	"2.29446622616159"	"2.47856649559384"	"2"	"2.12057393120585"	"2"	"2.05690485133647"	"2"	"2.19589965240923"	"2"	"2.37657695705651"	"2"	"2.31175386105575"	"2.10037054511756"	"2"	"2.13987908640124"	"2.81690383937566"	"2.17609125905568"
"L10373_at"	"2.75511226639507"	"2.45024910831936"	"2.84633711212981"	"2.68930885912362"	"3.03502928220237"	"2.02118929906994"	"2"	"2.8561244442423"	"3.04336227802113"	"2.18752072083646"	"2.15228834438306"	"2.19589965240923"	"2.16435285578444"	"2.69372694892365"	"3.11058971029925"	"2"	"2.67942789661212"	"2"	"2.29003461136252"	"2.57170883180869"	"2"	"2"	"2.17026171539496"	"2.15228834438306"	"2.77305469336426"	"2"	"2"	"2.33645973384853"	"2.04139268515823"	"2.36921585741014"	"2"	"2.49415459401844"	"2.45331834004704"	"2"
"L10378_at"	"2.95520653754194"	"2.28103336724773"	"2.91855453055027"	"2.62940959910272"	"2.85247999363686"	"2.70926996097583"	"2.88536122003151"	"2.66838591669"	"2.82020145948564"	"2.80208925788173"	"2.69460519893357"	"2.73798732633343"	"2.71349054309394"	"2.77158748088126"	"3.04139268515822"	"3.02612451674545"	"2.41161970596323"	"2.80888586735981"	"2.8318697742805"	"2.47567118832443"	"2.57634135020579"	"2.94694327069783"	"2.71096311899528"	"2.80345711564841"	"2.99122607569249"	"2.74973631556906"	"3.03019478535675"	"2.65513843481138"	"2.74036268949424"	"2.59217675739587"	"2.4983105537896"	"2.88930170250631"	"2.68033551341456"	"2.73559889969818"
"L10838_at"	"3.51679970408162"	"2.8555191556678"	"3.43964842956347"	"3.13257984765974"	"3.54543082946535"	"3.3356584522893"	"3.26387267686522"	"3.23502315949522"	"3.34752515999869"	"3.33264041038746"	"3.52608069180203"	"3.35044185653506"	"3.20520436394814"	"3.21005084987514"	"3.40790054014264"	"3.60292771285919"	"3.16879202031418"	"3.0111473607758"	"3.12483014941386"	"3.13735411137073"	"2.23044892137827"	"3.21774707326279"	"3.24797326636181"	"3.13576851456782"	"3.20030318298158"	"2.98181860717066"	"2.87909587950007"	"2.88422876963260"	"3.06669855042300"	"3.03382569395331"	"3.28443073384452"	"3.0948203803548"	"2.96941591235398"	"2.89762709129044"
"L10910_at"	"2.63042787502502"	"2.76042248342321"	"3.03702787975578"	"2.93094903116752"	"3.06669855042300"	"2.52633927738984"	"2.71264970162721"	"2.45939248775923"	"2.41329976408125"	"2.43136376415899"	"2.21218760440396"	"2.37106786227174"	"2.90200289135073"	"3.15745676813423"	"3.23451728351269"	"2.99343623049761"	"3.02077548819356"	"2.19589965240923"	"2.26007138798507"	"2.60852603357719"	"2.16136800223497"	"3.17143390094301"	"2.79448804665917"	"2.52504480703685"	"2.45939248775923"	"2.02530586526477"	"2.16136800223497"	"2.27875360095283"	"2.86864443839483"	"2.48287358360875"	"2.75358305889291"	"2.53655844257153"	"3.34262004255335"	"2.58433122436753"
"L11239_at"	"2"	"2"	"2.51054501020661"	"2.41830129131975"	"2.5854607295085"	"2"	"2"	"2.69460519893357"	"2"	"2"	"2"	"2.40140054078154"	"2"	"2"	"2"	"2.23552844690755"	"2"	"2"	"2"	"2"	"2"	"2.31175386105575"	"2"	"2"	"2"	"2"	"2"	"2"	"2.24797326636181"	"2"	"2"	"2"	"2"	"2"
"L11285_at"	"2.99519629159718"	"2.8481891169914"	"2.94250410616808"	"2.94250410616808"	"3.09621458534641"	"2.97634997900327"	"3.00646604224923"	"3.00302947055362"	"3.04571405894087"	"2.66181268553726"	"2.92941892571429"	"3.11991541025799"	"2.96236933567002"	"2.92324401863028"	"2.99475694458763"	"2.75587485567249"	"2.96142109406645"	"3.12872228433843"	"3.05880548667591"	"2.86451108105839"	"3.18440748541232"	"3.16879202031418"	"3.06966809691160"	"3.08350261983027"	"2.9903388547876"	"2.87621784059164"	"3.10174707394637"	"2.91855453055027"	"2.88366143515362"	"2.56348108539441"	"2.93801909747621"	"3.03302144468291"	"3.24526583945746"	"3.19589965240923"
"L11329_at"	"2"	"2"	"2.00860017176192"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.79448804665917"	"2"	"2"	"2"	"2.79518458968242"	"2.72754125702856"	"2"	"2"	"2"	"2"	"2"	"2.34830486304816"	"2"	"2"	"2"	"2"	"2"	"2"	"2.94694327069783"	"2.23804610312880"	"2.16731733474818"	"2"	"2"
"L11369_at"	"2"	"2"	"2"	"2.00860017176192"	"2"	"2"	"2.31806333496276"	"2.43296929087441"	"2"	"2"	"2.43136376415899"	"2.48572142648158"	"2"	"2"	"2"	"2"	"2"	"2"	"2.4345689040342"	"2.45788189673399"	"2"	"2"	"2"	"2"	"2.85973856619715"	"2.62940959910272"	"2.02118929906994"	"2.41664050733828"	"2.48995847942483"	"2.24797326636181"	"2"	"2.36361197989214"	"2.57518784492766"	"2.49415459401844"
"L11370_at"	"3.12839926871781"	"3.28465628278852"	"3.01953168453126"	"2.96567197122011"	"3.04610478724604"	"3.48315920971698"	"2.83884909073726"	"2.82020145948564"	"2.94694327069783"	"3.01367969729119"	"2.65991620006985"	"3.01745072951054"	"2.85247999363686"	"2.95760728706010"	"3.01367969729119"	"2.9237619608287"	"2.75434833571102"	"2.97818051693741"	"3.09377178149873"	"2.89320675305985"	"2.80753502806885"	"3.24723654950676"	"2.93851972517649"	"2.55144999797288"	"2.9304395947667"	"2.85308952985187"	"2.8998205024271"	"2.8767949762007"	"3.21774707326279"	"3.14113609012074"	"2.67942789661212"	"3.25959387888595"	"3.48501121457857"	"3.15075643986031"
"L11373_at"	"3.18041263283832"	"2.75281643118827"	"2.92012332629072"	"3.10924096858820"	"3.3600250891894"	"3.31680875205302"	"3.22556771343947"	"2.91222205653242"	"2.98362628712453"	"3.19534605834842"	"2.93801909747621"	"2.86510397464113"	"2.95904139232109"	"2.95664857920520"	"3.42209716313171"	"3.13033376849501"	"2.86510397464113"	"3.43584436598444"	"3.15654915133178"	"2.90471554527868"	"2.69196510276736"	"3.09131515969722"	"2.89652621748956"	"3.12090281761453"	"2.97863694838447"	"2.72263392253381"	"3.2464985807958"	"2.90579588036787"	"3.06669855042300"	"2.985426474083"	"2.68484536164441"	"3.18127177155946"	"3.15654915133178"	"2.8750612633917"
"L11669_at"	"2.45788189673399"	"2.39445168082622"	"3.01367969729119"	"2.57287160220048"	"2.89486965674525"	"2.02530586526477"	"2.95999483832842"	"2.86033800657099"	"2.30102999566398"	"2.96894968098134"	"2.6232492903979"	"2.32221929473392"	"2.82477646247555"	"3.22401481137286"	"3.19145101446490"	"3.21879799811174"	"3.09656243837414"	"2.65896484266444"	"2"	"2.76863810124761"	"3.13417710757677"	"3.40174508223706"	"3.20817252666712"	"3.25863728272408"	"3.22375545365724"	"3.35640832703898"	"2.51054501020661"	"3.36097188372594"	"3.45239984591144"	"2.93951925261862"	"2.54900326202579"	"3.02816441942447"	"3.41212440617332"	"3.08062648692181"
"L12535_at"	"2"	"2.64542226934909"	"2.54654266347813"	"2.47129171105894"	"2.63648789635337"	"2.56937390961505"	"2.11727129565576"	"2.2718416065365"	"2"	"2.37657695705651"	"2.14612803567824"	"2.26481782300954"	"2.06818586174616"	"2.39794000867204"	"2.6414741105041"	"2.73559889969818"	"2.26007138798507"	"2.07554696139253"	"2"	"2"	"2.53655844257153"	"2.24797326636181"	"2.2718416065365"	"2.15533603746506"	"2.49136169383427"	"2.15533603746506"	"2.58994960132571"	"2.08635983067475"	"2.36361197989214"	"2.34242268082221"	"2.46389298898591"	"2.62531245096167"	"2.33445375115093"	"2.47129171105894"
"L12723_at"	"2.49276038902684"	"2"	"2"	"2.24551266781415"	"2.52113808370404"	"2.32837960343874"	"2.33645973384853"	"2.44870631990508"	"2.71850168886727"	"2.46686762035411"	"2.3654879848909"	"2.18752072083646"	"2.09342168516224"	"2.66181268553726"	"2.78675142214556"	"2.76715586608218"	"2.45636603312904"	"2.02938377768521"	"2"	"2"	"2"	"2.34242268082221"	"2.20411998265592"	"2.75815462196739"	"2.61384182187607"	"2.29225607135648"	"2"	"2.12385164096709"	"2"	"2.25767857486918"	"2.37839790094814"	"2.43136376415899"	"2"	"2.07188200730613"
