""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"
"L24804_at"	"2.99563519459755"	"2.98944981766669"	"3.08742645703629"	"2.80888586735981"	"2.97543180850926"	"2.85913829729453"	"2.88986172125819"	"2.73878055848437"	"3.10585067438514"	"2.83632411570675"	"2.95472479097906"	"2.68841982200271"	"2.99343623049761"	"2.84198480459011"	"2.95085145888855"	"2.80685802951882"	"3.45499721730946"	"2.75739602879302"	"2.65513843481138"	"3.14488541828714"	"2"	"2.58994960132571"	"2.79588001734408"	"3.06483221973857"	"2.87157293554588"	"2.40483371661994"	"2.65801139665711"	"2.73957234445009"	"2.5705429398819"	"2.91645394854993"	"2.8819549713396"	"2.82477646247555"	"2.94398887507377"	"2.7419390777292"	"3.11193427633268"	"2.93145787068901"	"2.97127584873811"	"2.72509452108147"
"L25080_at"	"3.89658132750573"	"3.89053279192774"	"3.64127575723191"	"3.75404238678544"	"3.72361983551546"	"3.60766943668824"	"3.51785541893003"	"3.71441359228712"	"3.87719851527179"	"3.79148011602"	"3.85642677247024"	"3.81304696516011"	"3.94041686468167"	"3.53945249154946"	"3.79636615497752"	"3.78490244988665"	"3.99025003292782"	"3.61468634228201"	"3.66595602945396"	"3.98600993185326"	"3.71239713140672"	"3.63798978078469"	"3.51995918075207"	"3.70893053580662"	"3.61836193110988"	"4.00363283700441"	"3.53643217582201"	"3.70612010970270"	"3.33324569896196"	"3.79112900072729"	"3.61531865661148"	"3.47450763911698"	"3.64796945836297"	"3.63174807439657"	"3.87610232137779"	"3.76893394218678"	"3.81318053258601"	"3.72427586960079"
"L25081_at"	"3.2678754193189"	"2.42651126136458"	"2.94051648493257"	"2.59659709562646"	"2.90687353472207"	"2.52762990087134"	"2.45788189673399"	"2.96801571399364"	"2.94645226501307"	"2.88081359228079"	"2.55388302664387"	"2.12057393120585"	"2.87215627274829"	"2.55750720190566"	"2.06445798922692"	"3.03742649794062"	"2"	"3.33061666729444"	"2.6159500516564"	"3.33243845991561"	"2.65224634100332"	"2.62531245096167"	"2.52113808370404"	"2.62428209583567"	"2.58092497567562"	"3.0111473607758"	"2.4345689040342"	"3.06595298031387"	"2.6232492903979"	"2.71683772329952"	"2"	"2.74896286125616"	"3.13001194967190"	"2.63848925695464"	"2"	"2.66181268553726"	"2.83821922190763"	"2.97772360528885"
"L25085_at"	"2.90794852161227"	"3.25575478664304"	"3.26458172923808"	"2.81954393554187"	"3.2496874278053"	"2.94349451590610"	"2"	"2.38201704257487"	"3.61331316145546"	"3.05115252244738"	"3.50839503313305"	"2.68484536164441"	"2.86391737695786"	"3.25042000230889"	"3.09551804232315"	"3.01494034979294"	"3.15044940946088"	"3.42143939022005"	"2.31386722036915"	"3.47261019759604"	"3.33505651943909"	"2.97405090279288"	"2.93851972517649"	"3.14363923527454"	"2.92890769024395"	"2.97726621242729"	"2"	"2.97358962342726"	"2.57634135020579"	"3.3142886609475"	"3.31680875205302"	"3.44232295574557"	"3.18582535961296"	"3.17231096852195"	"3.26717172840301"	"3.17493159352844"	"2.64738297011462"	"3.11627558758054"
"L25270_at"	"2"	"2"	"2"	"2"	"2.59439255037543"	"2"	"2"	"2.12385164096709"	"2"	"2"	"2.13353890837022"	"2"	"2.96941591235398"	"2"	"2.78461729263288"	"2"	"2"	"2"	"2"	"2.25042000230889"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.33645973384853"	"2.78532983501077"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"L25444_at"	"2.51054501020661"	"2.55870857053317"	"2"	"2"	"2.71683772329952"	"2.18752072083646"	"2"	"2.64246452024212"	"2.83378437465648"	"2.19033169817029"	"2.52244423350632"	"2.31386722036915"	"2.60314437262018"	"2.73559889969818"	"2.55144999797288"	"2.18184358794477"	"2.80413943233535"	"2.41497334797082"	"2.53907609879278"	"2"	"2.5327543789925"	"2"	"2.52113808370404"	"2.69372694892365"	"2"	"2"	"2"	"2.82736927305383"	"2.54777470538782"	"2"	"2.82994669594164"	"2"	"2"	"2"	"2"	"2"	"2.85308952985187"	"2"
"L25851_at"	"2.55870857053317"	"3.21031851982623"	"3.32283927268632"	"2.75815462196739"	"2.97543180850926"	"2.6170003411209"	"2.4345689040342"	"2.26481782300954"	"3.33465476688324"	"2.67024585307412"	"3.11892575282578"	"2"	"2.44404479591808"	"2.56229286445647"	"2.91803033678488"	"2.40654018043396"	"2.62940959910272"	"2.35793484700045"	"2.34635297445064"	"2.8494194137969"	"3.14798532068381"	"2.09342168516224"	"2.70926996097583"	"2.95279244304409"	"2.33041377334919"	"2.46834733041216"	"2.47275644931721"	"2.54032947479087"	"2.32014628611105"	"2.44247976906445"	"2.43136376415899"	"2.54530711646582"	"2.37657695705651"	"2.62940959910272"	"2.53529412004277"	"2.77815125038364"	"2.56702636615906"	"2.49554433754645"
"L25876_at"	"2.7427251313047"	"2.36921585741014"	"2.97497199429807"	"3.10140335055533"	"2.83884909073726"	"2.75204844781944"	"2.97726621242729"	"2.54777470538782"	"2.95472479097906"	"2.98811284026835"	"2.71264970162721"	"2.32428245529769"	"2.99519629159718"	"2.69983772586725"	"3.0111473607758"	"2.39445168082622"	"2.78318869107526"	"3.03981055414835"	"2.46686762035411"	"2.34242268082221"	"2.78318869107526"	"2.31175386105575"	"2.73158876518674"	"2.56348108539441"	"2.55990662503611"	"2.38381536598043"	"2.54406804435028"	"2.5854607295085"	"2.64345267648619"	"2.86272752831797"	"2.92116605063774"	"2.66651798055488"	"2.68124123737559"	"2.85430604180108"	"2.58883172559421"	"2.75966784468963"	"2.39619934709574"	"2.72427586960079"
"L26247_at"	"3.63134228648393"	"4.11780140799733"	"3.80807586809131"	"3.56525734342021"	"3.80692577688373"	"3.62335268153799"	"3.62726341656822"	"3.55930801090701"	"4.02636981157372"	"3.86575522407145"	"4.12862540487595"	"3.73711309430596"	"3.8745977687032"	"3.49679131570004"	"3.74429298312268"	"3.65686449154892"	"3.51613857671707"	"3.72156331835748"	"3.71264970162721"	"4.04859715840161"	"3.65311599316557"	"3.94448267215017"	"3.60151678365001"	"3.76484835719341"	"3.80502484442981"	"3.87413377882797"	"3.36455099535397"	"3.89042101880091"	"3.63628725209851"	"4.05142266608903"	"4.09732673571577"	"4.08710674409909"	"3.94865743214132"	"3.82164451754222"	"3.97731197339693"	"3.79601896934715"	"4.04131371534586"	"3.96595388910206"
"L26494_at"	"2.8561244442423"	"2"	"2.96378782734556"	"2.96425963019685"	"2"	"2.84073323461181"	"2.37106786227174"	"2.75050839485135"	"2.79726754083072"	"2.23044892137827"	"2"	"2.64246452024212"	"2.29666519026153"	"2.35218251811136"	"2.56229286445647"	"2.36735592102602"	"2"	"2"	"2"	"2.55022835305509"	"2.44247976906445"	"2.80071707828239"	"2.78103693862113"	"2"	"2"	"2"	"2.49968708261840"	"2.40483371661994"	"2.23044892137827"	"2.76117581315573"	"2.76267856372744"	"2.76342799356294"	"2.21218760440396"	"2.57287160220048"	"2.4345689040342"	"2.53147891704226"	"2.44404479591808"	"2.5705429398819"
"L27560_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.20411998265592"	"2"	"2.79795964373720"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.48995847942483"	"2"	"2"	"2"
"L27706_at"	"2.68663626926229"	"2.69108149212297"	"2.75511226639507"	"2.46686762035411"	"2.62428209583567"	"2.46686762035411"	"2.56702636615906"	"2.46686762035411"	"2.92582757462474"	"2.65417654187796"	"2.76417613239033"	"2.48855071650044"	"2.90955602924118"	"2.82930377283102"	"2.88252453795488"	"2.79309160017658"	"2.80617997398389"	"2.70842090013471"	"2.59769518592551"	"3.32325210017169"	"3.06220580881971"	"2.40823996531185"	"2.55630250076729"	"2.89707700320942"	"2.59879050676312"	"2.80888586735981"	"2.78031731214015"	"2.63748972951251"	"2.48000694295715"	"2.6159500516564"	"2.41995574848976"	"2.35218251811136"	"2.73559889969818"	"2.72509452108147"	"2.70926996097583"	"2.55990662503611"	"2.43136376415899"	"2.45331834004704"
"L27841_at"	"2.47275644931721"	"2.85430604180108"	"2.88817949391833"	"2.72263392253381"	"2.60205999132796"	"2.78247262416629"	"2.96567197122011"	"2.65417654187796"	"2.89431606268444"	"2.59217675739587"	"2.84571801796666"	"2.37474834601010"	"2.79865064544527"	"2.8926510338773"	"2.92941892571429"	"3.01029995663981"	"3.29070224328785"	"2.8394780473742"	"2.80617997398389"	"3.18127177155946"	"3.01029995663981"	"2.55266821611219"	"2.88592633980143"	"2.9804578922761"	"2.37474834601010"	"2.46089784275655"	"2.82865989653532"	"2.82542611776782"	"2.87794695162919"	"2.83632411570675"	"2.95327633666730"	"2.86332286012046"	"2.72181061521255"	"2.71096311899528"	"2.88479536394898"	"2.80617997398389"	"2.88705437805096"	"2.81756536955978"
"L27943_at"	"2.64246452024212"	"3.06781451116184"	"2.87794695162919"	"3.14612803567824"	"2.94694327069783"	"3.07003786660776"	"3.22089224921952"	"3.39515159150454"	"2.74429298312268"	"3.02284061087653"	"3.03822263836872"	"3.04020662757471"	"2.98855895687862"	"3.11327469246435"	"2.5327543789925"	"3.04020662757471"	"3.26505378850402"	"3.01325866528352"	"3.05153839051533"	"2.85186960072977"	"2.86451108105839"	"3.12936759572299"	"3.11360915107303"	"2.52891670027765"	"3.18326984368280"	"3.04060234011407"	"3.33264041038746"	"2.7481880270062"	"2.75739602879302"	"3.40654018043396"	"3.43504764133996"	"3.44232295574557"	"3.21298618473667"	"3.02242837118549"	"3.23375736296551"	"3.13956426617585"	"3.24004977211265"	"3.57703198562603"
"L28010_at"	"2.90417436828416"	"2.75966784468963"	"2.9903388547876"	"3.01786771896351"	"3.11461098423217"	"2.89320675305985"	"2.93851972517649"	"2.8208579894397"	"3.24526583945746"	"3.02978947083186"	"2.95616843047536"	"2.47712125471966"	"3.27253777737524"	"3.30059548388996"	"3.24797326636181"	"3.03019478535675"	"3.45803319249651"	"2.76789761601809"	"2.83058866868514"	"3.41363499719856"	"3.35160307241913"	"2.6414741105041"	"2.73798732633343"	"3.13861843389949"	"2.66651798055488"	"2.81954393554187"	"2.95856388322197"	"2.63447727016073"	"2.65224634100332"	"2.48572142648158"	"2.78031731214015"	"2.6414741105041"	"2.79448804665917"	"2.63042787502502"	"2.78816837114117"	"2.68124123737559"	"2.71432975974523"	"3.03662889536216"
"L28175_at"	"2"	"3.01452053875792"	"2"	"2.55750720190566"	"2"	"2"	"2"	"2"	"2"	"2.07554696139253"	"2"	"2"	"2"	"2"	"2.11394335230684"	"2.35218251811136"	"2.54530711646582"	"2"	"2"	"2.14612803567824"	"2"	"2"	"2"	"2.5327543789925"	"2.38738982633873"	"2"	"2"	"2.07188200730613"	"2"	"2.78031731214015"	"2"	"2"	"2.88309335857569"	"2"	"2"	"2"	"2"	"2"
"L28821_at"	"2"	"2"	"2"	"2"	"2.10037054511756"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.02118929906994"	"2"	"2.57403126772772"	"2"	"2"	"2.40312052117582"	"2.90794852161227"	"2"	"2"	"2.39619934709574"	"2.15836249209525"	"2"	"2"	"2.9415114326344"	"2.13672056715641"	"2.30749603791321"	"2.50242711998443"	"2.9982593384237"	"2.31175386105575"	"2.73559889969818"	"2.1846914308176"	"2.00860017176192"	"2.33243845991561"	"2.18752072083646"
"L29008_at"	"2.15533603746506"	"2.72672720902657"	"2.73399928653839"	"2.88930170250631"	"3.09236969962912"	"2.56702636615906"	"2.76192783842053"	"2.47421626407626"	"2.77670118398841"	"2.71516735784846"	"2.56110138364906"	"2.22788670461367"	"2.4456042032736"	"2.72263392253381"	"2.83505610172012"	"2.53147891704226"	"3.23779499327392"	"2"	"2.22530928172586"	"3.02978947083186"	"2.69897000433602"	"2.17318626841227"	"2.65801139665711"	"3.03100428136354"	"2.49554433754645"	"2.19865708695442"	"2.46389298898591"	"2.80345711564841"	"2.82930377283102"	"2.48995847942483"	"2.39093510710338"	"2.07188200730613"	"2.75587485567249"	"2.13672056715641"	"2.59988307207369"	"2.67942789661212"	"2"	"2.22788670461367"
"L29218_at"	"2.81822589361396"	"2.64048143697042"	"2.85491302230786"	"2.8318697742805"	"2.89817648349768"	"2.61066016308988"	"2.84198480459011"	"2.75663610824585"	"2.23044892137827"	"2.45484486000851"	"2.14612803567824"	"2.13353890837022"	"2.66275783168157"	"2.88705437805096"	"2.77597433112937"	"2.80002935924413"	"3.12678057701201"	"2.67760695272049"	"2.54777470538782"	"3.09516935143176"	"2.10720996964787"	"2.38560627359831"	"2.59988307207369"	"2.90633504180509"	"2.70926996097583"	"2.38560627359831"	"2.30102999566398"	"2.75663610824585"	"2.38021124171161"	"2.72263392253381"	"2.46089784275655"	"2.58433122436753"	"2.59879050676312"	"2.53655844257153"	"2.59769518592551"	"2.48000694295715"	"2.78461729263288"	"2.80071707828239"
"L29277_at"	"2.79028516403324"	"2.82672252016899"	"3.09621458534641"	"2.80277372529198"	"2.80208925788173"	"2.78461729263288"	"2.75358305889291"	"2.91592721169712"	"2.90308998699194"	"2.74115159885179"	"2.70757017609794"	"2.46239799789896"	"2.64640372622307"	"2.98407703390283"	"2.73239375982297"	"2"	"2.99475694458763"	"2.69983772586725"	"2.51982799377572"	"2.75739602879302"	"2.34044411484012"	"2.60745502321467"	"2.29446622616159"	"2.94694327069783"	"2.61066016308988"	"2.60422605308447"	"2.59879050676312"	"2.90145832139611"	"2.77887447200274"	"3.27921051260140"	"3.0927206446841"	"3.06669855042300"	"3.09725730969342"	"2.73078227566639"	"2.76789761601809"	"2.69897000433602"	"3.01870049866624"	"3.30254737248749"
"L31584_at"	"2.67760695272049"	"2.56110138364906"	"2.68930885912362"	"2.69019608002851"	"2.2405492482826"	"2.51851393987789"	"2.60314437262018"	"3.02775720469055"	"2.38916608436453"	"2.64640372622307"	"2.27646180417324"	"2.41161970596323"	"2.63245729218472"	"2.94497590841205"	"2.77597433112937"	"2.76566855475901"	"2.60422605308447"	"3.55266821611219"	"2.69108149212297"	"2.67669360962487"	"2.41329976408125"	"2.43775056282039"	"2.45939248775923"	"2.52244423350632"	"2.4456042032736"	"2.80482067872116"	"2.83758843823551"	"2.47275644931721"	"2.58771096501891"	"2.88930170250631"	"2.83569057149243"	"2.6954816764902"	"2.41329976408125"	"2.2405492482826"	"2.60097289568675"	"2.58092497567562"	"2.62531245096167"	"2.90794852161227"
"L31801_at"	"3.02284061087653"	"2.96520170102591"	"3.21272015441784"	"3.02734960777476"	"3.01577875638904"	"2.89597473235906"	"3.02366391819779"	"3.03100428136354"	"3.10482840365366"	"2.87737134586977"	"3.06333335895175"	"2.48572142648158"	"3.08026562733984"	"3.07261747654524"	"2.91381385238372"	"2.93449845124357"	"3.06032002868829"	"2.90955602924118"	"2.91434315711944"	"3.18667386749975"	"2.64443858946784"	"2.85913829729453"	"2.7481880270062"	"2.8555191556678"	"2.51719589794997"	"2.84260923961056"	"3.08421868673924"	"2.97034687623009"	"2.72672720902657"	"3.03582982525283"	"2.8561244442423"	"2.83884909073726"	"3.02571538390134"	"2.15533603746506"	"2.99519629159718"	"2.93701610746481"	"3.00817418400643"	"3.22375545365724"
"L31860_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.29446622616159"	"2"	"2.30102999566398"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"L32866_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.20951501454263"	"2"	"2"	"2.00432137378264"	"2.02530586526477"	"2"	"2"	"2.38738982633873"	"2"	"2"	"2"	"2"	"2.2405492482826"	"2"	"2"	"2"	"2"	"2"	"2"	"2.93601079571521"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"L32976_at"	"2.42324587393681"	"2.20411998265592"	"2.14921911265538"	"2"	"2.09691001300806"	"2"	"2"	"2"	"2.05307844348342"	"2"	"2.21218760440396"	"2.24551266781415"	"2.75050839485135"	"2.19033169817029"	"2.31806333496276"	"2.60638136511061"	"2"	"2.3096301674259"	"2.45331834004704"	"2.97634997900327"	"2"	"2.25285303097989"	"2"	"2.47712125471966"	"2.71096311899528"	"2.97358962342726"	"2.23804610312880"	"2.39967372148104"	"2.25527250510331"	"2.46982201597816"	"2.23044892137827"	"2.17609125905568"	"2.45331834004704"	"2.29003461136252"	"2.33041377334919"	"2.37291200297011"	"2.12057393120585"	"2"
"L32977_at"	"2.98181860717066"	"3.39357520326959"	"3.06818586174616"	"2.8234742291703"	"3.00646604224923"	"2.92634244662566"	"2.73957234445009"	"2.67486114073781"	"3.31618009889345"	"3.123198075032"	"3.41145134213794"	"3.088844562727"	"3.18582535961296"	"3.09968064110925"	"3.20844135643857"	"3.16643011384328"	"3.34004731766139"	"3.05576046468773"	"2.9903388547876"	"3.72460351539672"	"3.49373680227684"	"3.02734960777476"	"3.088844562727"	"3.12090281761453"	"3.05153839051533"	"3.02284061087653"	"2.90687353472207"	"2.95182303531591"	"2.61804809671209"	"3.20817252666712"	"3.14550717140966"	"3.06781451116184"	"3.17609125905568"	"3.28914283593233"	"3.31217735643978"	"3.14270224573762"	"3.09795107099415"	"3.06295783408451"
"L33243_at"	"2.77887447200274"	"2.47275644931721"	"2.36921585741014"	"2"	"2.26951294421792"	"2"	"2.60638136511061"	"2"	"2"	"2"	"2.59439255037543"	"2.20411998265592"	"2"	"2"	"2.06445798922692"	"2.47129171105894"	"2"	"2.41497334797082"	"2"	"2.49692964807321"	"2.51321760006794"	"2"	"2.30749603791321"	"2.69983772586725"	"2.57287160220048"	"2.47567118832443"	"2.62531245096167"	"2"	"2"	"2"	"2.77305469336426"	"2"	"2"	"2"	"2"	"2.56110138364906"	"2.98766626492627"	"2"
"L33842_rna1_at"	"3.07371835034612"	"3.12613140726198"	"2.90741136077459"	"3.34752515999869"	"3.50474263627169"	"2.95808584852109"	"3.14705767102836"	"3.03059972196595"	"3.68815275559157"	"3.37748838337613"	"3.31154195840120"	"3.31217735643978"	"3.33223641549144"	"3.28891960566173"	"3.51027684441735"	"3.31344537042641"	"3.45438746714696"	"3.511482288626"	"3.43711609304808"	"3.87384353322344"	"3.60766943668824"	"2.78675142214556"	"3.06818586174616"	"3.24452451157008"	"3.3174364965351"	"3.41863268735407"	"3.29047981333067"	"3.54691264318124"	"3.24427712080184"	"3.29225607135648"	"3.16849748352303"	"2.83884909073726"	"3.65166560392294"	"3.31386722036915"	"3.18864729599972"	"3.3096301674259"	"2.97173959088778"	"2.82801506422398"
"L34059_at"	"2.40312052117582"	"2.22271647114758"	"2.74973631556906"	"2.52762990087134"	"2.20411998265592"	"2.41664050733828"	"2.40140054078154"	"2.66558099101795"	"2.87273882747267"	"2.5705429398819"	"2.64542226934909"	"2"	"2.13353890837022"	"2.59879050676312"	"2"	"2.25767857486918"	"3.00302947055362"	"2.38738982633873"	"2.23299611039215"	"2.50105926221775"	"2.15836249209525"	"2.46834733041216"	"2.46834733041216"	"2"	"2.15228834438306"	"2.52633927738984"	"2.24303804868629"	"2.41664050733828"	"2.41830129131975"	"2.62117628177504"	"2"	"2"	"2.26481782300954"	"2.22010808804006"	"2.12385164096709"	"2.46834733041216"	"2.53019969820308"	"2.32014628611105"
"L34060_at"	"2.92634244662566"	"2.81624129999178"	"2.60638136511061"	"2.54406804435028"	"2.20951501454263"	"2.73399928653839"	"2.53655844257153"	"2.86746748785905"	"2.48429983934679"	"2.34635297445064"	"2.27646180417324"	"2.22788670461367"	"2.30102999566398"	"2.22010808804006"	"2.6159500516564"	"2.45331834004704"	"2.36172783601759"	"2.69983772586725"	"2.32014628611105"	"2.91698004732038"	"2.01283722470517"	"2.72263392253381"	"2.67486114073781"	"2.32633586092875"	"2.45178643552429"	"2.19312459835446"	"2.78390357927274"	"2.43775056282039"	"2.67024585307412"	"2.64738297011462"	"2.89097959698969"	"2.43775056282039"	"2.53529412004277"	"2.06069784035361"	"2.75663610824585"	"2.88930170250631"	"3.00603795499732"	"2.99431715266964"
"L34075_at"	"2.52633927738984"	"2.32014628611105"	"2.68304703823885"	"2.68124123737559"	"2.60422605308447"	"2.42813479402879"	"2.54032947479087"	"2.51321760006794"	"2.64933485871214"	"2.12710479836481"	"2.52374646681156"	"2.26007138798507"	"2.41329976408125"	"2.58771096501891"	"2.60205999132796"	"2.55022835305509"	"2.51719589794997"	"2.24551266781415"	"2.35793484700045"	"2.57170883180869"	"2.19865708695442"	"2.51587384371168"	"2.39794000867204"	"2.72427586960079"	"2.4983105537896"	"2.10720996964787"	"2.45178643552429"	"2.38560627359831"	"2.33041377334919"	"2.64246452024212"	"2.62117628177504"	"2.65801139665711"	"2.59549622182557"	"2.05307844348342"	"2.41664050733828"	"2.47421626407626"	"2.52891670027765"	"2.67851837904011"
"L34587_at"	"2.90036712865647"	"3.12024479554637"	"3.24402958903002"	"2.86033800657099"	"3.13289976994448"	"2.86451108105839"	"2.71933128698373"	"2.24551266781415"	"3.20411998265592"	"3.03059972196595"	"3.22089224921952"	"3.00860017176192"	"3.18355453361886"	"3.03542973818455"	"3.16166741243774"	"3.02407498730743"	"2.87040390527903"	"3.07224989761351"	"2.94694327069783"	"3.38435341413751"	"3.41128291301738"	"2.93701610746481"	"3.00945089579869"	"3.08919836680515"	"2.81491318127507"	"2.86981820797933"	"2.04921802267018"	"2.39093510710338"	"2.32014628611105"	"3.00389116623691"	"3.26363606858811"	"3.02489596010749"	"2.99255351783214"	"3.14270224573762"	"2.83569057149243"	"2.9304395947667"	"2.80955971463527"	"3.14921911265538"
"L34657_at"	"2.39794000867204"	"2.76417613239033"	"2.37657695705651"	"2"	"2"	"2.44715803134222"	"2"	"2"	"2.76042248342321"	"2"	"2.49415459401844"	"2.09691001300806"	"3.05384642685225"	"2.08278537031645"	"2"	"2"	"2.86981820797933"	"2"	"2.81557774832427"	"2"	"2"	"2"	"2"	"2"	"2.15533603746506"	"2.02530586526477"	"2"	"2.14612803567824"	"2"	"2.79657433321043"	"2.45484486000851"	"2"	"2.19312459835446"	"2"	"2.92012332629072"	"2.73559889969818"	"3.00774777800074"	"2.19589965240923"
"L35035_at"	"2"	"2.26245108973043"	"2.57749179983723"	"2.37657695705651"	"2.45331834004704"	"2.11058971029925"	"2.37657695705651"	"2.20411998265592"	"2.35024801833416"	"2.48144262850230"	"2.54654266347813"	"2"	"2.36921585741014"	"2.60422605308447"	"2.12710479836481"	"2.39093510710338"	"2.19589965240923"	"2.08278537031645"	"2.02938377768521"	"2.82477646247555"	"2.44404479591808"	"2"	"2.06818586174616"	"2.63548374681491"	"2.01283722470517"	"2.02938377768521"	"2.48572142648158"	"2.16731733474818"	"2.3541084391474"	"2"	"2.51188336097887"	"2.73239375982297"	"2.77232170672292"	"2.12710479836481"	"2.54900326202579"	"2.43136376415899"	"2.16435285578444"	"2.35024801833416"
